"","label","treatment","flux","swc","ts","date_time","year","yday","time","ftime","bulk_density","root_density","total_c_percent","total_n_percent","cn_ratio","c_stock_kgC_m2","flux_mgco2_kgc","porosity","wfps"
"369","15","Control",1.36333333333333,0.25,32.13,2023-06-23 13:19:20,2023,174,18,"18",0.846642329,0.000595511,1.925,0.12,16.0416666666667,1.629786483325,61.8205582109889,68.0512328679245,0.367370273048845
"370","15","Control",2.274,0.01,35.1666666666667,2023-07-06 11:59:20,2023,187,31,"31",0.846642329,0.000595511,1.925,0.12,16.0416666666667,1.629786483325,103.114877289821,68.0512328679245,0.0146948109219538
"371","15","Control",2.517,0.11,37.3733333333333,2023-08-05 12:21:00,2023,217,61,"61",0.846642329,0.000595511,1.925,0.12,16.0416666666667,1.629786483325,114.133749401266,68.0512328679245,0.161642920141492
"372","15","Control",2.351,0.26,30.9333333333333,2023-08-15 10:00:40,2023,227,71,"71",0.846642329,0.000595511,1.925,0.12,16.0416666666667,1.629786483325,106.606454049414,68.0512328679245,0.382065083970799
"373","15","Control",1.388,0,34.4333333333333,2023-09-11 11:46:00,2023,254,98,"98",0.846642329,0.000595511,1.925,0.12,16.0416666666667,1.629786483325,62.9390719781315,68.0512328679245,0
"374","15","Control",1.22366666666667,0,26.1,2023-09-18 11:06:20,2023,261,105,"105",0.846642329,0.000595511,1.925,0.12,16.0416666666667,1.629786483325,55.4873518808167,68.0512328679245,0
"375","15","Control",0.919333333333333,0,33.5333333333333,2023-09-25 12:13:00,2023,268,112,"112",0.846642329,0.000595511,1.925,0.12,16.0416666666667,1.629786483325,41.6873104024224,68.0512328679245,0
"376","15","Control",0.697,0,23.4333333333333,2023-10-02 10:08:30,2023,275,119,"119",0.846642329,0.000595511,1.925,0.12,16.0416666666667,1.629786483325,31.6055714472317,68.0512328679245,0
"377","15","Control",0.513956666666667,0.28593,15.0344466666667,2024-01-29 15:51:16.333333,2024,29,210,"210",0.846642329,0.000595511,1.925,0.12,16.0416666666667,1.629786483325,23.3054435424884,68.0512328679245,0.420168728691426
"378","15","Control",0.476533333333333,0.25714,18.14778,2024-01-30 13:46:09.333333,2024,30,211,"211",0.846642329,0.000595511,1.925,0.12,16.0416666666667,1.629786483325,21.6084767771222,68.0512328679245,0.377862368047121
"379","15","Control",0.566183333333333,0.27999,17.5066666666667,2024-01-31 13:39:31,2024,31,212,"212",0.846642329,0.000595511,1.925,0.12,16.0416666666667,1.629786483325,25.6736697186492,68.0512328679245,0.411440011003785
"380","15","Control",0.535533333333333,0.33859,15.35111,2024-02-05 13:47:25,2024,36,217,"217",0.846642329,0.000595511,1.925,0.12,16.0416666666667,1.629786483325,24.28384078772,68.0512328679245,0.497551603006434
"381","15","Control",0.676196666666667,0.360506666666667,20.4766666666667,2024-02-06 14:24:15.666667,2024,37,218,"218",0.846642329,0.000595511,1.925,0.12,16.0416666666667,1.629786483325,30.6622411201051,68.0512328679245,0.52975773027705
"382","15","Control",0.417553333333333,0.287376666666667,17.2644433333333,2024-02-07 16:20:50.333333,2024,38,219,"219",0.846642329,0.000595511,1.925,0.12,16.0416666666667,1.629786483325,18.9340196695788,68.0512328679245,0.422294578004802
"383","15","Control",0.760546666666667,0.291266666666667,17.9744466666667,2024-03-25 13:10:31,2024,85,266,"266",0.846642329,0.000595511,1.925,0.12,16.0416666666667,1.629786483325,34.4871047522056,68.0512328679245,0.428010859453442
"384","15","Control",0.865153333333333,0.358082777777778,14.2333333333333,2024-03-27 09:58:15.333333,2024,87,268,"268",0.846642329,0.000595511,1.925,0.12,16.0416666666667,1.629786483325,39.2305100279446,68.0512328679245,0.526195871385245
"385","15","Control",0.575013333333333,0.271753333333333,11.0477766666667,2024-03-29 09:13:58.666667,2024,89,270,"270",0.846642329,0.000595511,1.925,0.12,16.0416666666667,1.629786483325,26.0740674171844,68.0512328679245,0.399336385074402
"386","15","Control",0.633893333333333,0.201,16.9433333333333,2024-04-01 08:21:34.333333,2024,92,273,"273",0.846642329,0.000595511,1.925,0.12,16.0416666666667,1.629786483325,28.7439900094556,68.0512328679245,0.295365699531272
"387","15","Control",2.10055,0.355683333333333,26.8333333333333,2024-07-30 09:56:05.333333,2024,212,393,"393",0.846642329,0.000595511,1.925,0.12,16.0416666666667,1.629786483325,95.2497605501903,68.0512328679245,0.522669933142361
"388","15","Control",2.12421666666667,0.31731,25.9,2024-07-31 09:39:42.666667,2024,213,394,"394",0.846642329,0.000595511,1.925,0.12,16.0416666666667,1.629786483325,96.3229291646109,68.0512328679245,0.466281045364517
"389","15","Control",2.03325,0.249816666666667,25.5533333333333,2024-08-01 08:32:39.333333,2024,214,395,"395",0.846642329,0.000595511,1.925,0.12,16.0416666666667,1.629786483325,92.1980317719999,68.0512328679245,0.367100868181943
"390","15","Control",2.02343666666667,0.132416666666667,28.3,2024-08-02 09:14:44,2024,215,396,"396",0.846642329,0.000595511,1.925,0.12,16.0416666666667,1.629786483325,91.753044673288,68.0512328679245,0.194583787958205
"391","16","Control",0.771666666666667,0,31.6,2023-06-06 10:07:00,2023,157,1,"1",0.833370371,0.000146041,3.245,0.14,23.1785714285714,2.704286853895,85.9911098349411,68.5520614716981,0
"392","16","Control",1.237,0,36.3333333333333,2023-06-09 12:16:00,2023,160,4,"4",0.833370371,0.000146041,3.245,0.14,23.1785714285714,2.704286853895,137.845792050742,68.5520614716981,0
"393","16","Control",4.16533333333333,0.306666666666667,28.8033333333333,2023-06-12 11:32:00,2023,163,7,"7",0.833370371,0.000146041,3.245,0.14,23.1785714285714,2.704286853895,464.166267169514,68.5520614716981,0.447348569952597
"394","16","Control",2.08066666666667,0.146666666666667,31.7233333333333,2023-06-16 11:39:00,2023,167,11,"11",0.833370371,0.000146041,3.245,0.14,23.1785714285714,2.704286853895,231.860262457755,68.5520614716981,0.213949316064285
"395","16","Control",2.18933333333333,0.17,32.7333333333333,2023-06-23 13:26:40,2023,174,18,"18",0.833370371,0.000146041,3.245,0.14,23.1785714285714,2.704286853895,243.969593691531,68.5520614716981,0.247986707256331
"396","16","Control",3.58633333333333,0,35.3,2023-07-06 12:06:40,2023,187,31,"31",0.833370371,0.000146041,3.245,0.14,23.1785714285714,2.704286853895,399.645075902433,68.5520614716981,0
"397","16","Control",3.95733333333333,0.01,37.24,2023-08-05 12:28:20,2023,217,61,"61",0.833370371,0.000146041,3.245,0.14,23.1785714285714,2.704286853895,440.987669961305,68.5520614716981,0.0145874533680195
"398","16","Control",4.10366666666667,0.13,29.01,2023-08-15 09:53:40,2023,227,71,"71",0.833370371,0.000146041,3.245,0.14,23.1785714285714,2.704286853895,457.294407420285,68.5520614716981,0.189636893784253
"399","16","Control",1.74,0,35.9666666666667,2023-09-11 11:53:00,2023,254,98,"98",0.833370371,0.000146041,3.245,0.14,23.1785714285714,2.704286853895,193.897880491746,68.5520614716981,0
"400","16","Control",1.54166666666667,0,25.8,2023-09-18 11:00:20,2023,261,105,"105",0.833370371,0.000146041,3.245,0.14,23.1785714285714,2.704286853895,171.796493730714,68.5520614716981,0
"401","16","Control",1.027,0,33.1,2023-09-25 12:07:20,2023,268,112,"112",0.833370371,0.000146041,3.245,0.14,23.1785714285714,2.704286853895,114.444323715531,68.5520614716981,0
"402","16","Control",0.798666666666667,0,24,2023-10-02 10:14:20,2023,275,119,"119",0.833370371,0.000146041,3.245,0.14,23.1785714285714,2.704286853895,88.9998700494683,68.5520614716981,0
"403","16","Control",0.97548,0.29742,16.7505566666667,2024-01-29 12:45:00,2024,29,210,"210",0.833370371,0.000146041,3.245,0.14,23.1785714285714,2.704286853895,108.703163483959,68.5520614716981,0.433860038071635
"404","16","Control",0.778416666666667,0.243406666666667,17.96111,2024-01-30 14:57:44,2024,30,211,"211",0.833370371,0.000146041,3.245,0.14,23.1785714285714,2.704286853895,86.7432998885729,68.5520614716981,0.355068339946506
"405","16","Control",0.775693333333333,0.23475,17.67111,2024-01-31 13:18:16,2024,31,212,"212",0.833370371,0.000146041,3.245,0.14,23.1785714285714,2.704286853895,86.4398237039719,68.5520614716981,0.342440467814257
"406","16","Control",0.75061,0.294463333333333,15.0755533333333,2024-02-05 13:41:40,2024,36,217,"217",0.833370371,0.000146041,3.245,0.14,23.1785714285714,2.704286853895,83.6446483194884,68.5520614716981,0.429547014359157
"407","16","Control",0.890163333333333,0.27191,19.6333333333333,2024-02-06 14:34:39.333333,2024,37,218,"218",0.833370371,0.000146041,3.245,0.14,23.1785714285714,2.704286853895,99.1958526579318,68.5520614716981,0.396647444529817
"408","16","Control",0.714646666666667,0.278316666666667,16.9333333333333,2024-02-07 16:26:05.333333,2024,38,219,"219",0.833370371,0.000146041,3.245,0.14,23.1785714285714,2.704286853895,79.6370540041139,68.5520614716981,0.405993139654262
"409","16","Control",0.996576666666667,0.22975,19.05889,2024-03-25 13:15:32.666667,2024,85,266,"266",0.833370371,0.000146041,3.245,0.14,23.1785714285714,2.704286853895,111.054082421952,68.5520614716981,0.335146741130247
"410","16","Control",1.04781333333333,0.299143333333333,14.4738866666667,2024-03-27 10:05:19.333333,2024,87,268,"268",0.833370371,0.000146041,3.245,0.14,23.1785714285714,2.704286853895,116.763669243865,68.5520614716981,0.43637394253539
"411","16","Control",0.87375,0.267133333333333,10.15,2024-03-29 09:08:48.666667,2024,89,270,"270",0.833370371,0.000146041,3.245,0.14,23.1785714285714,2.704286853895,97.3668236090019,68.5520614716981,0.38967950430436
"412","16","Control",1.24878,0.0127933333333333,14.42,2024-04-01 08:31:42.666667,2024,92,273,"273",0.833370371,0.000146041,3.245,0.14,23.1785714285714,2.704286853895,139.158502988783,68.5520614716981,0.0186622153421529
"413","16","Control",4.29222,0.321336666666667,27.0266666666667,2024-07-30 10:02:09.666667,2024,212,393,"393",0.833370371,0.000146041,3.245,0.14,23.1785714285714,2.704286853895,478.305954370278,68.5520614716981,0.468748364043481
"414","16","Control",2.96968333333333,0.29961,25.655,2024-07-31 09:34:40,2024,213,394,"394",0.833370371,0.000146041,3.245,0.14,23.1785714285714,2.704286853895,330.928335669539,68.5520614716981,0.437054690359231
"415","16","Control",2.82942,0.13299,27.2,2024-08-01 08:48:17.666667,2024,214,395,"395",0.833370371,0.000146041,3.245,0.14,23.1785714285714,2.704286853895,315.29801208101,68.5520614716981,0.193998542341291
"416","16","Control",2.63147666666667,0.0817533333333333,28.09,2024-08-02 09:09:37,2024,215,396,"396",0.833370371,0.000146041,3.245,0.14,23.1785714285714,2.704286853895,293.240085189743,68.5520614716981,0.119257293768015
"417","17","NPK",1.348,0,31.47,2023-06-06 10:13:00,2023,157,1,"1",0.788830374,0.000315764,2.62,0.135,19.4074074074074,2.06673557988,90.906247231559,70.2328160754717,0
"418","17","NPK",2.01133333333333,0,39.2266666666667,2023-06-09 12:21:40,2023,160,4,"4",0.788830374,0.000315764,2.62,0.135,19.4074074074074,2.06673557988,135.640033579433,70.2328160754717,0
"419","17","NPK",4.03033333333333,0.126666666666667,29.1333333333333,2023-06-12 11:24:40,2023,163,7,"7",0.788830374,0.000315764,2.62,0.135,19.4074074074074,2.06673557988,271.797090820173,70.2328160754717,0.18035253852067
"420","17","NPK",3.07266666666667,0.136666666666667,30.5466666666667,2023-06-16 11:33:40,2023,167,11,"11",0.788830374,0.000315764,2.62,0.135,19.4074074074074,2.06673557988,207.214091736031,70.2328160754717,0.194590896824934
"421","17","NPK",3.535,0.16,30.7766666666667,2023-06-23 13:36:20,2023,174,18,"18",0.788830374,0.000315764,2.62,0.135,19.4074074074074,2.06673557988,238.392866441811,70.2328160754717,0.227813732868215
"422","17","NPK",5.15133333333333,0,35.7,2023-07-06 12:13:40,2023,187,31,"31",0.788830374,0.000315764,2.62,0.135,19.4074074074074,2.06673557988,347.394941819118,70.2328160754717,0
"423","17","NPK",5.092,0.00333333333333333,34.3833333333333,2023-08-05 12:35:40,2023,217,61,"61",0.788830374,0.000315764,2.62,0.135,19.4074074074074,2.06673557988,343.393628266393,70.2328160754717,0.00474611943475448
"424","17","NPK",6.14433333333333,0.236666666666667,28.8766666666667,2023-08-15 09:46:20,2023,227,71,"71",0.788830374,0.000315764,2.62,0.135,19.4074074074074,2.06673557988,414.360745603196,70.2328160754717,0.336974479867568
"425","17","NPK",2.51066666666667,0,35.7,2023-09-11 11:58:00,2023,254,98,"98",0.788830374,0.000315764,2.62,0.135,19.4074074074074,2.06673557988,169.31400943326,70.2328160754717,0
"426","17","NPK",2.63566666666667,0.05,25.1333333333333,2023-09-18 10:55:00,2023,261,105,"105",0.788830374,0.000315764,2.62,0.135,19.4074074074074,2.06673557988,177.743743041527,70.2328160754717,0.0711917915213173
