label,treatment,flux,swc,ts,date_time,year,yday,time,ftime,Soil_C
12,Disturbance,0.45287,0.346173333,13.8,2024-03-27T13:34:45Z,2024,87,268,268,
12,Disturbance,0.593693333,0.36144,18.50444333,2024-03-29T14:36:03Z,2024,89,270,270,
12,Disturbance,0.43698,0.176206667,16.98111,2024-04-01T12:26:33Z,2024,92,273,273,
12,Disturbance,0.89675,0.3261,26.69111,2024-07-30T13:37:16Z,2024,212,393,393,
12,Disturbance,1.420063333,0.33212,28.15555667,2024-07-31T13:55:17Z,2024,213,394,394,
12,Disturbance,1.503543333,0.25463,26.41111,2024-08-01T12:37:49Z,2024,214,395,395,
12,Disturbance,1.739173333,0.182243333,28.98666667,2024-08-02T13:19:46Z,2024,215,396,396,
13,NPK+Disturbance,1.091,0,30.62666667,2023-06-06T13:41:00Z,2023,157,1,1,
13,NPK+Disturbance,1.101666667,0,38.81333333,2023-06-09T15:48:40Z,2023,160,4,4,
13,NPK+Disturbance,8.371,0.086666667,30.48666667,2023-06-12T15:55:20Z,2023,163,7,7,
13,NPK+Disturbance,1.266666667,0.16,NA,2023-06-16T14:15:00Z,2023,167,11,11,
13,NPK+Disturbance,2.808,0.24,30.13666667,2023-06-23T16:55:00Z,2023,174,18,18,
13,NPK+Disturbance,3.020333333,0.03,23.03333333,2023-07-06T11:36:40Z,2023,187,31,31,
13,NPK+Disturbance,3.266,0,35.39,2023-08-05T15:21:40Z,2023,217,61,61,
13,NPK+Disturbance,4.307,0.213333333,31.51666667,2023-08-15T14:15:40Z,2023,227,71,71,
13,NPK+Disturbance,3.282666667,0,33.8,2023-09-11T15:25:00Z,2023,254,98,98,
13,NPK+Disturbance,1.400333333,0,27.03333333,2023-09-18T15:18:40Z,2023,261,105,105,
13,NPK+Disturbance,0.818666667,0,23.9,2023-09-25T13:57:30Z,2023,268,112,112,
13,NPK+Disturbance,0.763666667,0,29.4,2023-10-02T15:17:40Z,2023,275,119,119,
13,NPK+Disturbance,0.999366667,0.32923,15.53611333,2024-01-29T17:05:41Z,2024,29,210,210,
13,NPK+Disturbance,1.306506667,0.298053333,18.77389,2024-01-30T18:35:13Z,2024,30,211,211,
13,NPK+Disturbance,1.08092,0.322433333,20.42444333,2024-01-31T19:16:19Z,2024,31,212,212,
13,NPK+Disturbance,0.588913333,0.368806667,12.81111,2024-02-05T17:21:28Z,2024,36,217,217,
13,NPK+Disturbance,1.145276667,0.343106667,20.34555667,2024-02-06T19:18:51Z,2024,37,218,218,
13,NPK+Disturbance,0.905273333,0.24979,16.98777667,2024-02-07T21:05:37Z,2024,38,219,219,
13,NPK+Disturbance,0.99141,0.144433333,16.33944667,2024-03-25T16:53:18Z,2024,85,266,266,
13,NPK+Disturbance,0.710413333,0.286166667,13.86222333,2024-03-27T13:42:36Z,2024,87,268,268,
13,NPK+Disturbance,0.683493333,0.299333333,12.32666667,2024-03-29T13:24:14Z,2024,89,270,270,
13,NPK+Disturbance,1.024166667,0.05191,17.08277667,2024-04-01T12:11:23Z,2024,92,273,273,
13,NPK+Disturbance,1.679316667,0.343586667,27.2,2024-07-30T13:43:30Z,2024,212,393,393,
13,NPK+Disturbance,1.882116667,0.300446667,26.99611,2024-07-31T13:49:52Z,2024,213,394,394,
13,NPK+Disturbance,2.620256667,0.160923333,24.17,2024-08-01T12:22:09Z,2024,214,395,395,
13,NPK+Disturbance,2.94076,0.141,30.1,2024-08-02T13:25:05Z,2024,215,396,396,
14,NPK,1.361333333,0,30.55,2023-06-06T13:48:00Z,2023,157,1,1,
14,NPK,1.382,0,38.35666667,2023-06-09T15:58:40Z,2023,160,4,4,
14,NPK,1.728,0.056666667,30.92,2023-06-12T15:47:20Z,2023,163,7,7,
14,NPK,0.971666667,0.086666667,33,2023-06-16T15:52:00Z,2023,167,11,11,
14,NPK,0.87,0.16,30.83333333,2023-06-23T17:10:40Z,2023,174,18,18,
14,NPK,2.446666667,0,35.3,2023-07-06T15:52:00Z,2023,187,31,31,
14,NPK,1.482333333,0,36.00666667,2023-08-05T16:07:40Z,2023,217,61,61,
14,NPK,1.424,0.11,29.72666667,2023-08-15T14:08:40Z,2023,227,71,71,
14,NPK,1.584333333,0,35.06666667,2023-09-11T15:39:00Z,2023,254,98,98,
14,NPK,1.639,0.013333333,26.6,2023-09-18T15:13:20Z,2023,261,105,105,
14,NPK,1.050333333,0,34.33333333,2023-09-25T16:18:40Z,2023,268,112,112,
14,NPK,0.793666667,0,23.3,2023-10-02T14:01:00Z,2023,275,119,119,
14,NPK,0.404083333,0.11225,8.869443333,2024-01-29T17:15:40Z,2024,29,210,210,
14,NPK,0.332433333,0.290823333,18.52444333,2024-01-30T18:40:37Z,2024,30,211,211,
14,NPK,0.436956667,0.247076667,20.22949,2024-01-31T19:21:32Z,2024,31,212,212,
14,NPK,0.366506667,0.311103333,12.70389,2024-02-05T17:27:24Z,2024,36,217,217,
14,NPK,0.325513333,0.226686667,20.20444333,2024-02-06T19:13:42Z,2024,37,218,218,
14,NPK,0.29511,0.2182,16.61777667,2024-02-07T21:10:41Z,2024,38,219,219,
14,NPK,0.657426667,0.228426667,16.87222333,2024-03-25T17:04:52Z,2024,85,266,266,
14,NPK,0.496853333,0.310981667,14.1,2024-03-27T13:50:40Z,2024,87,268,268,
14,NPK,0.393856667,0.289383333,11.535,2024-03-29T13:19:13Z,2024,89,270,270,
14,NPK,0.57708,0.22598,16.97444333,2024-04-01T12:16:26Z,2024,92,273,273,
14,NPK,1.97824,0.37681,26.74666667,2024-07-30T13:49:38Z,2024,212,393,393,
14,NPK,2.231756667,0.297676667,26.24,2024-07-31T13:44:58Z,2024,213,394,394,
14,NPK,2.457343333,0.241866667,24.98222333,2024-08-01T12:27:16Z,2024,214,395,395,
14,NPK,2.684206667,0.128933333,30.50166667,2024-08-02T13:30:08Z,2024,215,396,396,
15,Control,0.680666667,0,30.75333333,2023-06-06T13:57:00Z,2023,157,1,1,
15,Control,1.246,0,37.06,2023-06-09T16:06:20Z,2023,160,4,4,
15,Control,3.997333333,0.34,28.95666667,2023-06-12T15:39:20Z,2023,163,7,7,
15,Control,1.457,0.17,31.35666667,2023-06-16T15:45:40Z,2023,167,11,11,
15,Control,1.363333333,0.25,32.13,2023-06-23T17:19:20Z,2023,174,18,18,
15,Control,2.274,0.01,35.16666667,2023-07-06T15:59:20Z,2023,187,31,31,
15,Control,2.517,0.11,37.37333333,2023-08-05T16:21:00Z,2023,217,61,61,
15,Control,2.351,0.26,30.93333333,2023-08-15T14:00:40Z,2023,227,71,71,
15,Control,1.388,0,34.43333333,2023-09-11T15:46:00Z,2023,254,98,98,
15,Control,1.223666667,0,26.1,2023-09-18T15:06:20Z,2023,261,105,105,
15,Control,0.919333333,0,33.53333333,2023-09-25T16:13:00Z,2023,268,112,112,
15,Control,0.697,0,23.43333333,2023-10-02T14:08:30Z,2023,275,119,119,
15,Control,0.513956667,0.28593,15.03444667,2024-01-29T20:51:16Z,2024,29,210,210,
15,Control,0.476533333,0.25714,18.14778,2024-01-30T18:46:09Z,2024,30,211,211,
15,Control,0.566183333,0.27999,17.50666667,2024-01-31T18:39:31Z,2024,31,212,212,
15,Control,0.535533333,0.33859,15.35111,2024-02-05T18:47:25Z,2024,36,217,217,
15,Control,0.676196667,0.360506667,20.47666667,2024-02-06T19:24:15Z,2024,37,218,218,
15,Control,0.417553333,0.287376667,17.26444333,2024-02-07T21:20:50Z,2024,38,219,219,
15,Control,0.760546667,0.291266667,17.97444667,2024-03-25T17:10:31Z,2024,85,266,266,
15,Control,0.865153333,0.358082778,14.23333333,2024-03-27T13:58:15Z,2024,87,268,268,
15,Control,0.575013333,0.271753333,11.04777667,2024-03-29T13:13:58Z,2024,89,270,270,
15,Control,0.633893333,0.201,16.94333333,2024-04-01T12:21:34Z,2024,92,273,273,
15,Control,2.10055,0.355683333,26.83333333,2024-07-30T13:56:05Z,2024,212,393,393,
15,Control,2.124216667,0.31731,25.9,2024-07-31T13:39:42Z,2024,213,394,394,
15,Control,2.03325,0.249816667,25.55333333,2024-08-01T12:32:39Z,2024,214,395,395,
15,Control,2.023436667,0.132416667,28.3,2024-08-02T13:14:44Z,2024,215,396,396,
16,Control,0.771666667,0,31.6,2023-06-06T14:07:00Z,2023,157,1,1,
16,Control,1.237,0,36.33333333,2023-06-09T16:16:00Z,2023,160,4,4,
16,Control,4.165333333,0.306666667,28.80333333,2023-06-12T15:32:00Z,2023,163,7,7,
16,Control,2.080666667,0.146666667,31.72333333,2023-06-16T15:39:00Z,2023,167,11,11,
16,Control,2.189333333,0.17,32.73333333,2023-06-23T17:26:40Z,2023,174,18,18,
16,Control,3.586333333,0,35.3,2023-07-06T16:06:40Z,2023,187,31,31,
16,Control,3.957333333,0.01,37.24,2023-08-05T16:28:20Z,2023,217,61,61,
16,Control,4.103666667,0.13,29.01,2023-08-15T13:53:40Z,2023,227,71,71,
16,Control,1.74,0,35.96666667,2023-09-11T15:53:00Z,2023,254,98,98,
16,Control,1.541666667,0,25.8,2023-09-18T15:00:20Z,2023,261,105,105,
16,Control,1.027,0,33.1,2023-09-25T16:07:20Z,2023,268,112,112,
16,Control,0.798666667,0,24,2023-10-02T14:14:20Z,2023,275,119,119,
16,Control,0.97548,0.29742,16.75055667,2024-01-29T17:45:00Z,2024,29,210,210,
16,Control,0.778416667,0.243406667,17.96111,2024-01-30T19:57:44Z,2024,30,211,211,
16,Control,0.775693333,0.23475,17.67111,2024-01-31T18:18:16Z,2024,31,212,212,
16,Control,0.75061,0.294463333,15.07555333,2024-02-05T18:41:40Z,2024,36,217,217,
16,Control,0.890163333,0.27191,19.63333333,2024-02-06T19:34:39Z,2024,37,218,218,
16,Control,0.714646667,0.278316667,16.93333333,2024-02-07T21:26:05Z,2024,38,219,219,
16,Control,0.996576667,0.22975,19.05889,2024-03-25T17:15:32Z,2024,85,266,266,
16,Control,1.047813333,0.299143333,14.47388667,2024-03-27T14:05:19Z,2024,87,268,268,
16,Control,0.87375,0.267133333,10.15,2024-03-29T13:08:48Z,2024,89,270,270,
16,Control,1.24878,0.012793333,14.42,2024-04-01T12:31:42Z,2024,92,273,273,
16,Control,4.29222,0.321336667,27.02666667,2024-07-30T14:02:09Z,2024,212,393,393,
16,Control,2.969683333,0.29961,25.655,2024-07-31T13:34:40Z,2024,213,394,394,
16,Control,2.82942,0.13299,27.2,2024-08-01T12:48:17Z,2024,214,395,395,
16,Control,2.631476667,0.081753333,28.09,2024-08-02T13:09:37Z,2024,215,396,396,
17,NPK,1.348,0,31.47,2023-06-06T14:13:00Z,2023,157,1,1,
17,NPK,2.011333333,0,39.22666667,2023-06-09T16:21:40Z,2023,160,4,4,
17,NPK,4.030333333,0.126666667,29.13333333,2023-06-12T15:24:40Z,2023,163,7,7,
17,NPK,3.072666667,0.136666667,30.54666667,2023-06-16T15:33:40Z,2023,167,11,11,
17,NPK,3.535,0.16,30.77666667,2023-06-23T17:36:20Z,2023,174,18,18,
17,NPK,5.151333333,0,35.7,2023-07-06T16:13:40Z,2023,187,31,31,
17,NPK,5.092,0.003333333,34.38333333,2023-08-05T16:35:40Z,2023,217,61,61,
17,NPK,6.144333333,0.236666667,28.87666667,2023-08-15T13:46:20Z,2023,227,71,71,
17,NPK,2.510666667,0,35.7,2023-09-11T15:58:00Z,2023,254,98,98,
17,NPK,2.635666667,0.05,25.13333333,2023-09-18T14:55:00Z,2023,261,105,105,
17,NPK,1.247666667,0,32.06666667,2023-09-25T16:02:00Z,2023,268,112,112,
17,NPK,0.940333333,0,24.66666667,2023-10-02T14:19:40Z,2023,275,119,119,
17,NPK,1.056796667,0.25021,16.36222333,2024-01-29T17:52:36Z,2024,29,210,210,
17,NPK,1.176753333,0.284906667,17.83333333,2024-01-30T19:52:32Z,2024,30,211,211,
17,NPK,1.134616667,0.287226667,17.4,2024-01-31T18:13:04Z,2024,31,212,212,
17,NPK,1.004723333,0.25592,14.9,2024-02-05T18:36:43Z,2024,36,217,217,
17,NPK,1.038916667,0.29211,20.03333333,2024-02-06T19:39:44Z,2024,37,218,218,
17,NPK,0.817586667,0.182313333,14.84888667,2024-02-07T21:41:28Z,2024,38,219,219,
17,NPK,1.52742,0.253983333,20.04111,2024-03-25T17:21:56Z,2024,85,266,266,
17,NPK,1.41939,0.367236667,14.63333333,2024-03-27T14:12:41Z,2024,87,268,268,
17,NPK,0.987966667,0.350976667,9.232776667,2024-03-29T13:03:54Z,2024,89,270,270,
17,NPK,1.850933333,0.166333333,17.2,2024-04-01T12:36:46Z,2024,92,273,273,
17,NPK,4.19491,0.358776667,27.55666667,2024-07-30T14:09:18Z,2024,212,393,393,
17,NPK,4.156603333,0.261243333,25.58333333,2024-07-31T13:29:30Z,2024,213,394,394,
17,NPK,3.92933,0.204053333,26.98666667,2024-08-01T12:53:28Z,2024,214,395,395,
17,NPK,4.22841,0.082476667,27.2,2024-08-02T12:48:37Z,2024,215,396,396,
18,NPK+Disturbance,1.099333333,0,34.55,2023-06-06T14:24:00Z,2023,157,1,1,
18,NPK+Disturbance,1.070333333,0,39.15666667,2023-06-09T16:30:00Z,2023,160,4,4,
18,NPK+Disturbance,14.416,0.19,28.04,2023-06-12T15:15:20Z,2023,163,7,7,
18,NPK+Disturbance,1.103666667,0.17,31.15333333,2023-06-16T15:26:20Z,2023,167,11,11,
18,NPK+Disturbance,2.337333333,0.25,32.93666667,2023-06-23T17:43:40Z,2023,174,18,18,
18,NPK+Disturbance,3.453666667,0.07,36.1,2023-07-06T16:22:20Z,2023,187,31,31,
18,NPK+Disturbance,10.19666667,0.02,37.72333333,2023-08-05T16:47:20Z,2023,217,61,61,
18,NPK+Disturbance,15.44966667,0.34,30.03,2023-08-15T13:39:00Z,2023,227,71,71,
18,NPK+Disturbance,2.994333333,0,36.1,2023-09-11T16:04:00Z,2023,254,98,98,
18,NPK+Disturbance,1.693333333,0,24.26666667,2023-09-18T14:48:40Z,2023,261,105,105,
18,NPK+Disturbance,1.246,0,31.2,2023-09-25T15:56:20Z,2023,268,112,112,
18,NPK+Disturbance,0.963333333,0,25.9,2023-10-02T14:25:40Z,2023,275,119,119,
18,NPK+Disturbance,1.507693333,0.363327778,17.50944333,2024-01-29T18:47:49Z,2024,29,210,210,
18,NPK+Disturbance,1.148423333,0.36795,17.71777667,2024-01-30T19:47:06Z,2024,30,211,211,
18,NPK+Disturbance,0.97776,0.37363,16.12777667,2024-01-31T17:59:30Z,2024,31,212,212,
18,NPK+Disturbance,1.2123,0.353276667,15.02222333,2024-02-05T18:31:08Z,2024,36,217,217,
18,NPK+Disturbance,0.97013,0.34612,17.15277667,2024-02-06T17:42:08Z,2024,37,218,218,
18,NPK+Disturbance,1.061696667,0.27309,15.06222333,2024-02-07T19:51:20Z,2024,38,219,219,
18,NPK+Disturbance,1.665596667,0.22698,21.14666667,2024-03-25T17:26:53Z,2024,85,266,266,
18,NPK+Disturbance,0.88672,0.346053333,14.66666667,2024-03-27T14:20:16Z,2024,87,268,268,
18,NPK+Disturbance,1.31849,0.060666667,17.2,2024-04-01T12:42:13Z,2024,92,273,273,
18,NPK+Disturbance,2.463583333,0.375075556,27.90666667,2024-07-30T14:15:03Z,2024,212,393,393,
18,NPK+Disturbance,2.24709,0.333203333,25.24333333,2024-07-31T13:24:24Z,2024,213,394,394,
18,NPK+Disturbance,4.101293333,0.249563333,27.8,2024-08-01T13:14:19Z,2024,214,395,395,
18,NPK+Disturbance,4.288726667,0.148333333,26.9,2024-08-02T12:43:20Z,2024,215,396,396,
19,NPK,1.203333333,0,33.79,2023-06-06T14:31:00Z,2023,157,1,1,
19,NPK,1.135666667,0,39.63666667,2023-06-09T16:38:00Z,2023,160,4,4,
19,NPK,2.099666667,0.34,27.4,2023-06-12T15:06:40Z,2023,163,7,7,
19,NPK,1.579333333,0.32,30.23,2023-06-16T15:19:40Z,2023,167,11,11,
19,NPK,1.791666667,0.21,29.88333333,2023-06-23T17:52:20Z,2023,174,18,18,
19,NPK,2.836,0.03,36.9,2023-07-06T16:41:00Z,2023,187,31,31,
19,NPK,2.559666667,0.09,37.24,2023-08-05T16:59:20Z,2023,217,61,61,
19,NPK,3.445666667,0.27,27.76,2023-08-15T13:29:20Z,2023,227,71,71,
19,NPK,1.657333333,0,35.96666667,2023-09-11T16:10:00Z,2023,254,98,98,
19,NPK,1.617666667,0.023333333,23.9,2023-09-18T14:42:40Z,2023,261,105,105,
19,NPK,1.017666667,0,31.6,2023-09-25T15:50:20Z,2023,268,112,112,
19,NPK,0.667,0,26.43333333,2023-10-02T14:31:40Z,2023,275,119,119,
19,NPK,0.87109,0.23989,16.73055667,2024-01-29T18:40:45Z,2024,29,210,210,
19,NPK,0.639806667,0.283843333,17.27722333,2024-01-30T19:41:30Z,2024,30,211,211,
19,NPK,0.864686667,0.284953333,16.64222333,2024-01-31T17:53:27Z,2024,31,212,212,
19,NPK,0.783646667,0.315883333,14.87889,2024-02-05T18:24:50Z,2024,36,217,217,
19,NPK,0.708756667,0.356193333,17.36889,2024-02-06T17:36:59Z,2024,37,218,218,
19,NPK,0.650706667,0.27879,18.74278,2024-02-07T19:45:52Z,2024,38,219,219,
19,NPK,0.93175,0.186666667,20.99444333,2024-03-25T17:33:05Z,2024,85,266,266,
19,NPK,0.944376667,0.359402778,14.73222333,2024-03-27T14:27:10Z,2024,87,268,268,
19,NPK,0.61616,0.31205,8.16,2024-03-29T12:52:55Z,2024,89,270,270,
19,NPK,1.030246667,0.09309,18.33,2024-04-01T13:13:22Z,2024,92,273,273,
19,NPK,3.161696667,0.357051667,28.45666667,2024-07-30T14:21:54Z,2024,212,393,393,
19,NPK,2.78728,0.31465,25.07666667,2024-07-31T13:19:24Z,2024,213,394,394,
19,NPK,3.210523333,0.2335,27.8,2024-08-01T13:19:37Z,2024,214,395,395,
19,NPK,3.196523333,0.14666,26.075,2024-08-02T12:26:54Z,2024,215,396,396,
20,Disturbance,1.200333333,0,36.71,2023-06-06T14:36:00Z,2023,157,1,1,
20,Disturbance,1.392666667,0,38.42333333,2023-06-09T16:47:00Z,2023,160,4,4,
20,Disturbance,8.746333333,0.28,28.8,2023-06-12T14:59:00Z,2023,163,7,7,
20,Disturbance,1.981666667,0.286666667,31.95666667,2023-06-16T15:13:40Z,2023,167,11,11,
20,Disturbance,4.313666667,0.326666667,32.56,2023-06-23T17:59:40Z,2023,174,18,18,
20,Disturbance,4.898666667,0.026666667,37.1,2023-07-06T16:47:00Z,2023,187,31,31,
20,Disturbance,6.293333333,0.09,39.37333333,2023-08-05T17:13:20Z,2023,217,61,61,
20,Disturbance,4.511,0.32,28.50333333,2023-08-15T13:22:00Z,2023,227,71,71,
20,Disturbance,2.184333333,0.01,35.3,2023-09-11T16:15:00Z,2023,254,98,98,
20,Disturbance,1.533333333,0.006666667,23.7,2023-09-18T14:36:20Z,2023,261,105,105,
20,Disturbance,1.223333333,0,30.63333333,2023-09-25T17:58:20Z,2023,268,112,112,
20,Disturbance,0.975666667,0,26.76666667,2023-10-02T14:37:40Z,2023,275,119,119,
20,Disturbance,0.76145,0.391826667,17.14277667,2024-01-29T18:33:27Z,2024,29,210,210,
20,Disturbance,0.784386667,0.337443333,17.44444667,2024-01-30T19:36:01Z,2024,30,211,211,
20,Disturbance,0.646996667,0.376277778,16.85777667,2024-01-31T17:47:31Z,2024,31,212,212,
20,Disturbance,0.73018,0.383666667,15.255,2024-02-05T18:19:38Z,2024,36,217,217,
20,Disturbance,0.60584,0.373572222,17.69,2024-02-06T17:31:45Z,2024,37,218,218,
20,Disturbance,0.687486667,0.349166667,18.46222333,2024-02-07T19:40:41Z,2024,38,219,219,
20,Disturbance,1.361673333,0.2413,21.23333333,2024-03-25T17:38:13Z,2024,85,266,266,
20,Disturbance,1.01497,0.356203333,14.90389,2024-03-27T14:34:17Z,2024,87,268,268,
20,Disturbance,0.70477,0.294276667,8.092776667,2024-03-29T12:47:50Z,2024,89,270,270,
20,Disturbance,0.962766667,0.1284,18.63,2024-04-01T13:18:17Z,2024,92,273,273,
20,Disturbance,3.493263333,0.35604,29.43666667,2024-07-30T14:27:30Z,2024,212,393,393,
20,Disturbance,1.989373333,0.34469,25.1,2024-07-31T13:14:09Z,2024,213,394,394,
20,Disturbance,2.837046667,0.268076667,29.5,2024-08-01T13:29:41Z,2024,214,395,395,
20,Disturbance,2.76791,0.178756667,25.9,2024-08-02T12:21:42Z,2024,215,396,396,
21,NPK+Disturbance,1.173,0,37.05,2023-06-06T14:45:00Z,2023,157,1,1,
21,NPK+Disturbance,1.505,0,41.13333333,2023-06-09T16:54:20Z,2023,160,4,4,
21,NPK+Disturbance,4.805333333,0.34,26.58666667,2023-06-12T14:50:40Z,2023,163,7,7,
21,NPK+Disturbance,2.813333333,0.35,33.90333333,2023-06-16T16:24:40Z,2023,167,11,11,
21,NPK+Disturbance,2.435333333,0.35,30.42666667,2023-06-23T18:10:20Z,2023,174,18,18,
21,NPK+Disturbance,4.769666667,0.13,37.4,2023-07-06T16:55:40Z,2023,187,31,31,
21,NPK+Disturbance,8.064,0.253333333,37.99333333,2023-08-05T17:19:30Z,2023,217,61,61,
21,NPK+Disturbance,10.44866667,0.3,28.04333333,2023-08-15T13:13:40Z,2023,227,71,71,
21,NPK+Disturbance,1.893333333,0,35.7,2023-09-11T16:21:00Z,2023,254,98,98,
21,NPK+Disturbance,1.490666667,0.05,24,2023-09-18T14:30:40Z,2023,261,105,105,
21,NPK+Disturbance,1.249,0,30.3,2023-09-25T15:39:20Z,2023,268,112,112,
21,NPK+Disturbance,0.838666667,0,31.5,2023-10-02T15:57:40Z,2023,275,119,119,
21,NPK+Disturbance,1.53086,0.357693333,17.51,2024-01-29T18:26:39Z,2024,29,210,210,
21,NPK+Disturbance,1.27232,0.33055,17.65333333,2024-01-30T19:30:49Z,2024,30,211,211,
21,NPK+Disturbance,1.075013333,0.364066667,17.53722333,2024-01-31T17:23:38Z,2024,31,212,212,
21,NPK+Disturbance,1.073486667,0.36574,15.79111,2024-02-05T18:13:23Z,2024,36,217,217,
21,NPK+Disturbance,0.953963333,0.394266667,18.78555667,2024-02-06T17:11:06Z,2024,37,218,218,
21,NPK+Disturbance,1.18144,0.349996667,19.19666667,2024-02-07T19:20:40Z,2024,38,219,219,
21,NPK+Disturbance,1.546533333,0.338993333,20.55333333,2024-03-25T17:43:12Z,2024,85,266,266,
21,NPK+Disturbance,1.173703333,0.36955,15.06722333,2024-03-27T14:42:15Z,2024,87,268,268,
21,NPK+Disturbance,0.763803333,0.332626667,7.750556667,2024-03-29T12:42:43Z,2024,89,270,270,
21,NPK+Disturbance,1.33175,0.21189,18.85222333,2024-04-01T13:23:24Z,2024,92,273,273,
21,NPK+Disturbance,7.20802,0.36365,30.27333333,2024-07-30T14:33:41Z,2024,212,393,393,
21,NPK+Disturbance,2.43615,0.317943333,24.9,2024-07-31T13:09:05Z,2024,213,394,394,
21,NPK+Disturbance,3.42122,0.26129,29.435,2024-08-01T13:39:43Z,2024,214,395,395,
21,NPK+Disturbance,4.473813333,0.121476667,32.75222333,2024-08-02T14:44:26Z,2024,215,396,396,
22,Control,1.663333333,0,39.16,2023-06-06T14:52:00Z,2023,157,1,1,
22,Control,1.918333333,0,40.25666667,2023-06-09T17:03:00Z,2023,160,4,4,
22,Control,6.366333333,0,26.76666667,2023-06-12T14:43:20Z,2023,163,7,7,
22,Control,3.028,0.09,32.78666667,2023-06-16T16:18:00Z,2023,167,11,11,
22,Control,3.852666667,0.1,32.47,2023-06-23T18:18:40Z,2023,174,18,18,
22,Control,5.788666667,0,37.4,2023-07-06T17:02:00Z,2023,187,31,31,
22,Control,4.379666667,0.056666667,39.73666667,2023-08-05T17:28:20Z,2023,217,61,61,
22,Control,6.061,0.31,26.72333333,2023-08-15T13:03:00Z,2023,227,71,71,
22,Control,3.394666667,0,35.43333333,2023-09-11T16:27:00Z,2023,254,98,98,
22,Control,2.770333333,0.126666667,23.83333333,2023-09-18T14:24:40Z,2023,261,105,105,
22,Control,1.917333333,0,30.6,2023-09-25T15:33:40Z,2023,268,112,112,
22,Control,1.467666667,0,31.6,2023-10-02T16:03:40Z,2023,275,119,119,
22,Control,0.97454,0.378,17.58777667,2024-01-29T18:19:56Z,2024,29,210,210,
22,Control,0.929986667,0.308023333,18.26666667,2024-01-30T19:25:39Z,2024,30,211,211,
22,Control,0.99702,0.369423333,16.59333333,2024-01-31T17:36:11Z,2024,31,212,212,
22,Control,0.897363333,0.434316667,16.45444333,2024-02-05T18:07:28Z,2024,36,217,217,
22,Control,0.73994,0.369393333,16.79944667,2024-02-06T17:21:43Z,2024,37,218,218,
22,Control,0.859456667,0.364693333,18.48222,2024-02-07T19:30:45Z,2024,38,219,219,
22,Control,1.58914,0.36524,20.00444333,2024-03-25T17:48:14Z,2024,85,266,266,
22,Control,1.66369,0.407,15.85944333,2024-03-27T14:52:51Z,2024,87,268,268,
22,Control,1.073593333,0.368666667,7.433333333,2024-03-29T12:37:41Z,2024,89,270,270,
22,Control,1.867136667,0.24761,19.79777667,2024-04-01T13:33:35Z,2024,92,273,273,
22,Control,5.242413333,0.379495,30.63777667,2024-07-30T14:48:00Z,2024,212,393,393,
22,Control,4.777436667,0.224123333,24.42,2024-07-31T12:58:45Z,2024,213,394,394,
22,Control,5.308743333,0.308333333,29.7,2024-08-01T13:49:55Z,2024,214,395,395,
22,Control,5.182516667,0.275883333,32.3,2024-08-02T14:33:53Z,2024,215,396,396,
23,Disturbance,1.099,0,34.58,2023-06-06T15:12:00Z,2023,157,1,1,
23,Disturbance,1.617666667,0,40.71,2023-06-09T17:10:40Z,2023,160,4,4,
23,Disturbance,7.418,0.34,26.75,2023-06-12T14:34:40Z,2023,163,7,7,
23,Disturbance,2.838666667,0.306666667,32.27666667,2023-06-16T16:12:20Z,2023,167,11,11,
23,Disturbance,3.695666667,0.21,31.96666667,2023-06-23T18:26:20Z,2023,174,18,18,
23,Disturbance,4.259,0.006666667,38.53333333,2023-07-06T17:08:00Z,2023,187,31,31,
23,Disturbance,5.056,0.06,40.25,2023-08-05T17:34:20Z,2023,217,61,61,
23,Disturbance,1.406333333,0.27,26.05333333,2023-08-15T12:54:40Z,2023,227,71,71,
23,Disturbance,1.580333333,0,35.7,2023-09-11T17:32:00Z,2023,254,98,98,
23,Disturbance,1.010333333,0,23.1,2023-09-18T14:18:40Z,2023,261,105,105,
23,Disturbance,0.81,0,31.1,2023-09-25T15:28:20Z,2023,268,112,112,
23,Disturbance,0.771,0,31.4,2023-10-02T16:09:00Z,2023,275,119,119,
23,Disturbance,0.66125,0.344133333,16.83444333,2024-01-29T18:06:13Z,2024,29,210,210,
23,Disturbance,0.86343,0.317293333,19.1,2024-01-30T19:14:57Z,2024,30,211,211,
23,Disturbance,0.706926667,0.33271,15.94889,2024-01-31T17:41:19Z,2024,31,212,212,
23,Disturbance,0.67558,0.3626,15.82222,2024-02-05T17:56:06Z,2024,36,217,217,
23,Disturbance,0.607646667,0.331466667,17.04389,2024-02-06T17:26:33Z,2024,37,218,218,
23,Disturbance,0.881483333,0.36194,17.95,2024-02-07T19:35:36Z,2024,38,219,219,
23,Disturbance,1.47166,0.255125556,20.26111,2024-03-25T17:53:48Z,2024,85,266,266,
23,Disturbance,0.751263333,0.323991111,13.81666667,2024-03-27T15:00:03Z,2024,87,268,268,
23,Disturbance,0.726313333,0.262356667,7.791113333,2024-03-29T12:23:59Z,2024,89,270,270,
23,Disturbance,0.93582,0.12689,20.08111,2024-04-01T13:38:33Z,2024,92,273,273,
23,Disturbance,3.691776667,0.374,31.30833333,2024-07-30T14:53:24Z,2024,212,393,393,
23,Disturbance,2.176466667,0.34082,24.14333333,2024-07-31T12:53:33Z,2024,213,394,394,
23,Disturbance,2.920163333,0.2335,30.05,2024-08-01T13:54:51Z,2024,214,395,395,
